bank,learning_rate,naive_vol_mae,np_vol_mae,vol_improvement_pct,naive_price_mae,np_price_mae,price_improvement_pct
BID,0.001,0.011348241543605152,0.028889366356159706,-154.5713029208402,0.5695187165775399,3.9354344432239228,-591.0105548195997
BID,0.01,0.011348241543605152,0.01176957155481028,-3.7127339031883033,0.5695187165775399,6.940622422529414,-1118.6820591671371
BID,0.1,0.011348241543605152,0.014987486529798002,-32.068800899321715,0.5695187165775399,6.185388530996394,-986.0729157711982
CTG,0.001,0.011227593954681765,0.021608234683868095,-92.45650288998681,0.4098655913978494,23.2690052129889,-5577.228267352182
CTG,0.01,0.011227593954681765,0.016224493922823765,-44.505527972521264,0.4098655913978494,9.71450822481545,-2270.16925272601
CTG,0.1,0.011227593954681765,0.01622592046399438,-44.518233643712904,0.4098655913978494,18.813573303017566,-4490.181195463065
VCB,0.001,0.009311140090076784,0.015991843678219413,-71.7495765664883,0.7432085561497325,56.558093399670035,-7509.989542191897
VCB,0.01,0.009311140090076784,0.008802604844360502,5.461578719648369,0.7432085561497325,10.67703222182983,-1336.613200087911
VCB,0.1,0.009311140090076784,0.008798236127283714,5.508497969434374,0.7432085561497325,14.084678911015313,-1795.1179711900018
